12.711096	12.810662	12.906218	12.999787	13.093032	13.187212	13.283175	13.381413	13.482162	13.585467	13.691242	0.108077	0.218257	0.330369	0.444335	0.560189	0.677887	0.797250	0.918023	1.039891	1.162431	1.285055	1.407174	1.528272	1.647975	1.766161	1.883049	1.999260	2.115902	2.234523	2.356602	2.483585	2.616952	2.758172	2.907969	3.065540	3.229683	3.399033	3.572155	3.747850	3.925162	4.103223	4.281283	4.458675	4.634548	4.808099	4.978739	5.146177	5.310968	5.474598	5.638450	5.803684	5.971193	6.141159	6.313288	6.487212	6.662535	6.838898	7.016101	7.194014	7.372565	7.551764	7.731743	7.912651	8.094549	8.277419	8.461182	8.645668	8.830577	9.015514	9.200012	9.383545	9.565537	9.745437	9.922753	10.097083	10.268240	10.436256	10.601205	10.763203	10.922441	11.079195	11.233614	11.385647	11.535074	11.681533	11.824594	11.963780	12.098584	12.228502	12.353064	12.471869	12.584619	12.691178
12.603020	12.702585	12.798142	12.891710	12.984956	13.079135	13.175098	13.273336	13.374085	13.477391	13.583165	13.691242	0.110180	0.222293	0.336258	0.452113	0.569810	0.689173	0.809946	0.931815	1.054355	1.176979	1.299097	1.420195	1.539898	1.658084	1.774972	1.891183	2.007825	2.126446	2.248525	2.375508	2.508876	2.650096	2.799892	2.957463	3.121606	3.290957	3.464079	3.639773	3.817085	3.995146	4.173207	4.350599	4.526471	4.700022	4.870662	5.038100	5.202891	5.366521	5.530373	5.695608	5.863116	6.033082	6.205211	6.379135	6.554458	6.730822	6.908024	7.085937	7.264488	7.443688	7.623666	7.804574	7.986473	8.169342	8.353106	8.537591	8.722500	8.907437	9.091935	9.275468	9.457460	9.637361	9.814676	9.989006	10.160164	10.328180	10.493128	10.655126	10.814364	10.971118	11.125537	11.277571	11.426997	11.573456	11.716518	11.855703	11.990508	12.120426	12.244988	12.363793	12.476542	12.583102
12.492840	12.592405	12.687962	12.781530	12.874776	12.968955	13.064918	13.163156	13.263905	13.367211	13.472985	13.581062	13.691242	0.112113	0.226078	0.341933	0.459630	0.578993	0.699766	0.821635	0.944175	1.066799	1.188917	1.310015	1.429718	1.547904	1.664792	1.781003	1.897645	2.016266	2.138345	2.265328	2.398696	2.539916	2.689712	2.847283	3.011426	3.180777	3.353899	3.529593	3.706905	3.884966	4.063027	4.240419	4.416291	4.589842	4.760482	4.927920	5.092711	5.256341	5.420193	5.585428	5.752936	5.922902	6.095031	6.268955	6.444278	6.620642	6.797844	6.975757	7.154308	7.333508	7.513486	7.694394	7.876293	8.059162	8.242926	8.427411	8.612320	8.797257	8.981755	9.165288	9.347280	9.527181	9.704497	9.878826	10.049984	10.218000	10.382948	10.544946	10.704184	10.860938	11.015357	11.167391	11.316817	11.463276	11.606338	11.745523	11.880328	12.010246	12.134808	12.253613	12.366362	12.472922
12.380727	12.480292	12.575849	12.669418	12.762663	12.856843	12.952805	13.051043	13.151792	13.255098	13.360872	13.468949	13.579129	13.691242	0.113965	0.229820	0.347517	0.466881	0.587654	0.709522	0.832062	0.954686	1.076805	1.197902	1.317605	1.435792	1.552679	1.668891	1.785532	1.904153	2.026232	2.153215	2.286583	2.427803	2.577600	2.735171	2.899313	3.068664	3.241786	3.417480	3.594792	3.772854	3.950914	4.128306	4.304178	4.477730	4.648369	4.815807	4.980599	5.144229	5.308081	5.473315	5.640823	5.810790	5.982918	6.156842	6.332166	6.508529	6.685732	6.863644	7.042196	7.221395	7.401373	7.582282	7.764180	7.947050	8.130813	8.315299	8.500208	8.685145	8.869642	9.053175	9.235168	9.415068	9.592384	9.766714	9.937871	10.105887	10.270835	10.432834	10.592072	10.748826	10.903244	11.055278	11.204704	11.351164	11.494225	11.633410	11.768215	11.898133	12.022695	12.141500	12.254249	12.360809
12.266762	12.366327	12.461884	12.555452	12.648698	12.742877	12.838840	12.937078	13.037827	13.141132	13.246907	13.354984	13.465164	13.577276	13.691242	0.115854	0.233552	0.352915	0.473688	0.595557	0.718097	0.840721	0.962839	1.083937	1.203640	1.321826	1.438714	1.554925	1.671567	1.790188	1.912267	2.039250	2.172618	2.313838	2.463634	2.621205	2.785348	2.954698	3.127820	3.303515	3.480827	3.658888	3.836948	4.014341	4.190213	4.363764	4.534404	4.701842	4.866633	5.030263	5.194115	5.359350	5.526858	5.696824	5.868953	6.042877	6.218200	6.394564	6.571766	6.749679	6.928230	7.107430	7.287408	7.468316	7.650214	7.833084	8.016848	8.201333	8.386242	8.571179	8.755677	8.939210	9.121202	9.301102	9.478418	9.652748	9.823905	9.991922	10.156870	10.318868	10.478106	10.634860	10.789279	10.941312	11.090739	11.237198	11.380260	11.519445	11.654249	11.784168	11.908729	12.027534	12.140284	12.246844
12.150907	12.250472	12.346029	12.439598	12.532843	12.627023	12.722985	12.821223	12.921973	13.025278	13.131053	13.239129	13.349309	13.461422	13.575387	13.691242	0.117698	0.237061	0.357834	0.479702	0.602242	0.724866	0.846985	0.968082	1.087785	1.205972	1.322860	1.439071	1.555713	1.674334	1.796413	1.923395	2.056763	2.197983	2.347780	2.505351	2.669493	2.838844	3.011966	3.187661	3.364973	3.543034	3.721094	3.898486	4.074359	4.247910	4.418550	4.585987	4.750779	4.914409	5.078261	5.243495	5.411003	5.580970	5.753099	5.927022	6.102346	6.278709	6.455912	6.633825	6.812376	6.991575	7.171554	7.352462	7.534360	7.717230	7.900993	8.085479	8.270388	8.455325	8.639823	8.823355	9.005348	9.185248	9.362564	9.536894	9.708051	9.876067	10.041016	10.203014	10.362252	10.519006	10.673424	10.825458	10.974885	11.121344	11.264405	11.403590	11.538395	11.668313	11.792875	11.911680	12.024430	12.130989
12.033209	12.132775	12.228331	12.321900	12.415145	12.509325	12.605288	12.703526	12.804275	12.907580	13.013355	13.121431	13.231611	13.343724	13.457690	13.573544	13.691242	0.119363	0.240136	0.362005	0.484544	0.607169	0.729287	0.850385	0.970088	1.088274	1.205162	1.321373	1.438015	1.556636	1.678715	1.805698	1.939065	2.080286	2.230082	2.387653	2.551796	2.721146	2.894268	3.069963	3.247275	3.425336	3.603396	3.780788	3.956661	4.130212	4.300852	4.468290	4.633081	4.796711	4.960563	5.125797	5.293306	5.463272	5.635401	5.809325	5.984648	6.161011	6.338214	6.516127	6.694678	6.873878	7.053856	7.234764	7.416662	7.599532	7.783296	7.967781	8.152690	8.337627	8.522125	8.705658	8.887650	9.067550	9.244866	9.419196	9.590353	9.758369	9.923318	10.085316	10.244554	10.401308	10.555727	10.707760	10.857187	11.003646	11.146707	11.285893	11.420697	11.550615	11.675177	11.793982	11.906732	12.013292
11.913846	12.013412	12.108968	12.202537	12.295782	12.389962	12.485925	12.584163	12.684912	12.788217	12.893992	13.002068	13.112248	13.224361	13.338326	13.454181	13.571879	13.691242	0.120773	0.242641	0.365181	0.487805	0.609924	0.731022	0.850725	0.968911	1.085799	1.202010	1.318652	1.437273	1.559352	1.686335	1.819702	1.960922	2.110719	2.268290	2.432433	2.601783	2.774905	2.950600	3.127912	3.305973	3.484033	3.661425	3.837298	4.010849	4.181489	4.348926	4.513718	4.677348	4.841200	5.006434	5.173943	5.343909	5.516038	5.689962	5.865285	6.041648	6.218851	6.396764	6.575315	6.754514	6.934493	7.115401	7.297299	7.480169	7.663932	7.848418	8.033327	8.218264	8.402762	8.586295	8.768287	8.948187	9.125503	9.299833	9.470990	9.639006	9.803955	9.965953	10.125191	10.281945	10.436364	10.588397	10.737824	10.884283	11.027344	11.166530	11.301334	11.431252	11.555814	11.674619	11.787369	11.893928
11.793073	11.892639	11.988195	12.081764	12.175009	12.269189	12.365152	12.463390	12.564139	12.667444	12.773219	12.881295	12.991475	13.103588	13.217553	13.333408	13.451106	13.570469	13.691242	0.121868	0.244408	0.367032	0.489151	0.610249	0.729952	0.848138	0.965026	1.081237	1.197879	1.316500	1.438579	1.565562	1.698929	1.840149	1.989946	2.147517	2.311660	2.481010	2.654132	2.829827	3.007139	3.185200	3.363260	3.540652	3.716525	3.890076	4.060716	4.228154	4.392945	4.556575	4.720427	4.885661	5.053170	5.223136	5.395265	5.569189	5.744512	5.920875	6.098078	6.275991	6.454542	6.633741	6.813720	6.994628	7.176526	7.359396	7.543159	7.727645	7.912554	8.097491	8.281989	8.465522	8.647514	8.827414	9.004730	9.179060	9.350217	9.518233	9.683182	9.845180	10.004418	10.161172	10.315591	10.467624	10.617051	10.763510	10.906571	11.045757	11.180561	11.310479	11.435041	11.553846	11.666596	11.773155
11.671205	11.770770	11.866327	11.959896	12.053141	12.147321	12.243283	12.341521	12.442270	12.545576	12.651350	12.759427	12.869607	12.981720	13.095685	13.211539	13.329237	13.448600	13.569373	13.691242	0.122540	0.245164	0.367283	0.488380	0.608083	0.726270	0.843157	0.959369	1.076010	1.194631	1.316710	1.443693	1.577061	1.718281	1.868078	2.025649	2.189791	2.359142	2.532264	2.707958	2.885270	3.063332	3.241392	3.418784	3.594656	3.768208	3.938847	4.106285	4.271077	4.434707	4.598559	4.763793	4.931301	5.101268	5.273396	5.447320	5.622644	5.799007	5.976210	6.154122	6.332674	6.511873	6.691851	6.872760	7.054658	7.237528	7.421291	7.605777	7.790686	7.975623	8.160120	8.343653	8.525646	8.705546	8.882862	9.057192	9.228349	9.396365	9.561313	9.723312	9.882550	10.039304	10.193722	10.345756	10.495182	10.641642	10.784703	10.923888	11.058693	11.188611	11.313173	11.431978	11.544727	11.651287
11.548665	11.648230	11.743787	11.837356	11.930601	12.024781	12.120743	12.218981	12.319731	12.423036	12.528810	12.636887	12.747067	12.859180	12.973145	13.089000	13.206697	13.326060	13.446833	13.568702	13.691242	0.122624	0.244743	0.365840	0.485543	0.603730	0.720618	0.836829	0.953471	1.072091	1.194170	1.321153	1.454521	1.595741	1.745538	1.903109	2.067251	2.236602	2.409724	2.585419	2.762730	2.940792	3.118852	3.296244	3.472117	3.645668	3.816308	3.983745	4.148537	4.312167	4.476019	4.641253	4.808761	4.978728	5.150857	5.324780	5.500104	5.676467	5.853670	6.031583	6.210134	6.389333	6.569311	6.750220	6.932118	7.114988	7.298751	7.483237	7.668146	7.853083	8.037581	8.221113	8.403106	8.583006	8.760322	8.934652	9.105809	9.273825	9.438773	9.600772	9.760010	9.916764	10.071182	10.223216	10.372642	10.519102	10.662163	10.801348	10.936153	11.066071	11.190633	11.309438	11.422188	11.528747
11.426041	11.525606	11.621163	11.714732	11.807977	11.902157	11.998119	12.096357	12.197106	12.300412	12.406186	12.514263	12.624443	12.736556	12.850521	12.966375	13.084073	13.203436	13.324209	13.446078	13.568618	13.691242	0.122119	0.243216	0.362919	0.481106	0.597993	0.714205	0.830846	0.949467	1.071546	1.198529	1.331897	1.473117	1.622914	1.780485	1.944627	2.113978	2.287100	2.462794	2.640106	2.818168	2.996228	3.173620	3.349492	3.523044	3.693683	3.861121	4.025913	4.189543	4.353395	4.518629	4.686137	4.856104	5.028232	5.202156	5.377480	5.553843	5.731046	5.908958	6.087510	6.266709	6.446687	6.627596	6.809494	6.992364	7.176127	7.360613	7.545522	7.730459	7.914956	8.098489	8.280482	8.460382	8.637698	8.812028	8.983185	9.151201	9.316149	9.478148	9.637386	9.794140	9.948558	10.100592	10.250018	10.396478	10.539539	10.678724	10.813529	10.943447	11.068009	11.186814	11.299563	11.406123
11.303922	11.403487	11.499044	11.592613	11.685858	11.780038	11.876001	11.974239	12.074988	12.178293	12.284068	12.392144	12.502324	12.614437	12.728402	12.844257	12.961954	13.081318	13.202091	13.323959	13.446499	13.569123	13.691242	0.121098	0.240800	0.358987	0.475875	0.592086	0.708728	0.827349	0.949428	1.076411	1.209778	1.350998	1.500795	1.658366	1.822509	1.991859	2.164981	2.340676	2.517988	2.696049	2.874109	3.051501	3.227374	3.400925	3.571565	3.739002	3.903794	4.067424	4.231276	4.396510	4.564019	4.733985	4.906114	5.080037	5.255361	5.431724	5.608927	5.786840	5.965391	6.144590	6.324569	6.505477	6.687375	6.870245	7.054008	7.238494	7.423403	7.608340	7.792838	7.976371	8.158363	8.338263	8.515579	8.689909	8.861066	9.029082	9.194031	9.356029	9.515267	9.672021	9.826440	9.978473	10.127900	10.274359	10.417420	10.556605	10.691410	10.821328	10.945890	11.064695	11.177445	11.284004
11.182825	11.282390	11.377947	11.471515	11.564761	11.658940	11.754903	11.853141	11.953890	12.057196	12.162970	12.271047	12.381227	12.493339	12.607305	12.723159	12.840857	12.960220	13.080993	13.202861	13.325401	13.448025	13.570144	13.691242	0.119703	0.237889	0.354777	0.470988	0.587630	0.706251	0.828330	0.955313	1.088681	1.229901	1.379697	1.537268	1.701411	1.870762	2.043884	2.219578	2.396890	2.574951	2.753012	2.930404	3.106276	3.279827	3.450467	3.617905	3.782696	3.946326	4.110178	4.275413	4.442921	4.612887	4.785016	4.958940	5.134263	5.310627	5.487829	5.665742	5.844293	6.023493	6.203471	6.384379	6.566278	6.749147	6.932911	7.117396	7.302305	7.487242	7.671740	7.855273	8.037265	8.217166	8.394481	8.568811	8.739969	8.907985	9.072933	9.234931	9.394169	9.550923	9.705342	9.857376	10.006802	10.153261	10.296323	10.435508	10.570313	10.700231	10.824793	10.943598	11.056347	11.162907
11.063122	11.162687	11.258244	11.351813	11.445058	11.539237	11.635200	11.733438	11.834187	11.937493	12.043267	12.151344	12.261524	12.373637	12.487602	12.603456	12.721154	12.840517	12.961290	13.083159	13.205698	13.328323	13.450441	13.571539	13.691242	0.118187	0.235074	0.351286	0.467927	0.586548	0.708627	0.835610	0.968978	1.110198	1.259995	1.417565	1.581708	1.751059	1.924181	2.099875	2.277187	2.455249	2.633309	2.810701	2.986573	3.160124	3.330764	3.498202	3.662993	3.826623	3.990475	4.155710	4.323218	4.493184	4.665313	4.839237	5.014560	5.190924	5.368126	5.546039	5.724591	5.903790	6.083768	6.264677	6.446575	6.629445	6.813208	6.997694	7.182602	7.367539	7.552037	7.735570	7.917563	8.097463	8.274779	8.449109	8.620266	8.788282	8.953230	9.115228	9.274466	9.431221	9.585639	9.737673	9.887099	10.033559	10.176620	10.315805	10.450610	10.580528	10.705090	10.823895	10.936644	11.043204
10.944935	11.044500	11.140057	11.233626	11.326871	11.421051	11.517013	11.615252	11.716001	11.819306	11.925081	12.033157	12.143337	12.255450	12.369415	12.485270	12.602967	12.722331	12.843104	12.964972	13.087512	13.210136	13.332255	13.453352	13.573055	13.691242	0.116888	0.233099	0.349741	0.468362	0.590441	0.717423	0.850791	0.992011	1.141808	1.299379	1.463522	1.632872	1.805994	1.981689	2.159001	2.337062	2.515122	2.692514	2.868387	3.041938	3.212578	3.380015	3.544807	3.708437	3.872289	4.037523	4.205031	4.374998	4.547127	4.721050	4.896374	5.072737	5.249940	5.427853	5.606404	5.785603	5.965582	6.146490	6.328388	6.511258	6.695021	6.879507	7.064416	7.249353	7.433851	7.617383	7.799376	7.979276	8.156592	8.330922	8.502079	8.670095	8.835044	8.997042	9.156280	9.313034	9.467452	9.619486	9.768913	9.915372	10.058433	10.197618	10.332423	10.462341	10.586903	10.705708	10.818458	10.925017
10.828047	10.927613	11.023169	11.116738	11.209983	11.304163	11.400126	11.498364	11.599113	11.702418	11.808193	11.916269	12.026449	12.138562	12.252528	12.368382	12.486080	12.605443	12.726216	12.848084	12.970624	13.093248	13.215367	13.336464	13.456167	13.574354	13.691242	0.116211	0.232853	0.351474	0.473553	0.600536	0.733903	0.875124	1.024920	1.182491	1.346634	1.515984	1.689106	1.864801	2.042113	2.220174	2.398234	2.575626	2.751499	2.925050	3.095690	3.263128	3.427919	3.591549	3.755401	3.920635	4.088144	4.258110	4.430239	4.604163	4.779486	4.955849	5.133052	5.310965	5.489516	5.668716	5.848694	6.029602	6.211500	6.394370	6.578134	6.762619	6.947528	7.132465	7.316963	7.500496	7.682488	7.862388	8.039704	8.214034	8.385191	8.553207	8.718156	8.880154	9.039392	9.196146	9.350565	9.502598	9.652025	9.798484	9.941545	10.080731	10.215535	10.345453	10.470015	10.588820	10.701570	10.808130
10.711836	10.811402	10.906958	11.000527	11.093772	11.187952	11.283915	11.382153	11.482902	11.586207	11.691982	11.800058	11.910238	12.022351	12.136316	12.252171	12.369869	12.489232	12.610005	12.731873	12.854413	12.977037	13.099156	13.220253	13.339956	13.458143	13.575031	13.691242	0.116642	0.235263	0.357342	0.484325	0.617692	0.758912	0.908709	1.066280	1.230423	1.399773	1.572895	1.748590	1.925902	2.103963	2.282023	2.459415	2.635288	2.808839	2.979479	3.146916	3.311708	3.475338	3.639190	3.804424	3.971933	4.141899	4.314028	4.487952	4.663275	4.839638	5.016841	5.194754	5.373305	5.552504	5.732483	5.913391	6.095289	6.278159	6.461922	6.646408	6.831317	7.016254	7.200752	7.384285	7.566277	7.746177	7.923493	8.097823	8.268980	8.436996	8.601945	8.763943	8.923181	9.079935	9.234354	9.386387	9.535814	9.682273	9.825334	9.964520	10.099324	10.229242	10.353804	10.472609	10.585359	10.691918
10.595194	10.694760	10.790317	10.883885	10.977130	11.071310	11.167273	11.265511	11.366260	11.469565	11.575340	11.683417	11.793597	11.905709	12.019675	12.135529	12.253227	12.372590	12.493363	12.615231	12.737771	12.860395	12.982514	13.103612	13.223314	13.341501	13.458389	13.574600	13.691242	0.118621	0.240700	0.367683	0.501051	0.642271	0.792067	0.949638	1.113781	1.283131	1.456253	1.631948	1.809260	1.987321	2.165381	2.342774	2.518646	2.692197	2.862837	3.030275	3.195066	3.358696	3.522548	3.687782	3.855291	4.025257	4.197386	4.371310	4.546633	4.722997	4.900199	5.078112	5.256663	5.435863	5.615841	5.796749	5.978647	6.161517	6.345281	6.529766	6.714675	6.899612	7.084110	7.267643	7.449635	7.629535	7.806851	7.981181	8.152338	8.320355	8.485303	8.647301	8.806539	8.963293	9.117712	9.269745	9.419172	9.565631	9.708692	9.847878	9.982682	10.112600	10.237162	10.355967	10.468717	10.575277
